ip.proto,ip.src.len.mean,ip.src.len.median,ip.src.len.var,ip.src.len.std,ip.src.len.entropy,ip.src.len.cv,ip.src.len.cvq,ip.src.len.unique_ratio,ip.dst.len.mean,ip.dst.len.median,ip.dst.len.var,ip.dst.len.std,ip.dst.len.entropy,ip.dst.len.cv,ip.dst.len.cvq,ip.dst.len.unique_ratio,sport.mean,sport.median,sport.var,sport.std,sport.entropy,sport.cv,sport.cvq,sport.unique_ratio,dport.mean,dport.median,dport.var,dport.std,dport.entropy,dport.cv,dport.cvq,dport.unique_ratio,tcp.flags.mean,tcp.flags.median,tcp.flags.var,tcp.flags.std,tcp.flags.entropy,tcp.flags.cv,tcp.flags.cvq,tcp.flags.unique_ratio,status
6.0,9.26,9.0,0.686122448979592,0.8283250865328129,0,0.08945195318928865,0,0.08,9.36,9.0,0.7248979591836734,0.8514093957572194,0,0.09096254228175421,0,0.08,30512.64,54851.0,797652150.1942856,28242.73623773528,0,0.9256077559246031,0,0.42,25775.7,443.0,779399940.5,27917.735232285588,0,1.0831028927356225,0,0.44,68.16,65.0,196.42285714285714,14.015093904175496,0,0.20562050915750435,0,0.06,normal
6.0,9.44,9.0,0.8636734693877551,0.9293403409880339,0,0.09844707001991884,0,0.08,9.52,9.0,0.9485714285714286,0.9739463170891035,0,0.10230528540851928,0,0.08,28253.88,27629.0,798998653.3730612,28266.56423007687,0,1.0004489376353574,0,0.4,28228.46,27629.0,800170893.3146938,28287.292081687385,0,1.002084140675311,0,0.38,73.36,65.0,588.3575510204082,24.25608276330719,0,0.3306445305794328,0,0.06,normal
6.0,9.44,9.0,0.6187755102040817,0.7866228513106404,0,0.08332869187612717,0,0.08,9.6,9.0,0.5714285714285714,0.7559289460184544,0,0.078742598543589,0,0.08,34634.2,59598.5,867768015.5102041,29457.902428893405,0,0.8505437523861792,0,0.28,24790.0,443.0,840493254.8571428,28991.261698262508,0,1.169474049950081,0,0.32,105.8,135.0,1574.857142857143,39.68446979433067,0,0.3750895065626717,0,0.06,normal
7.32,9.34,9.0,2.1881632653061223,1.4792441533790568,0,0.15837731834893543,0,0.1,9.12,9.0,3.1689795918367345,1.7801627992508815,0,0.19519328939154404,0,0.1,28638.2,27629.0,823859272.5306122,28702.948847298117,0,1.002260925871672,0,0.42,28269.6,27629.0,801684272.3265306,28314.029602416726,0,1.0015716388776894,0,0.36,74.8,65.0,1856.0816326530605,43.08226587185336,0,0.5759661212814621,0,0.06,normal
6.0,9.08,9.0,0.32,0.565685424949238,0,0.06230015693273546,0,0.08,9.3,9.0,0.6632653061224492,0.8144110179279558,0,0.08757107719655438,0,0.08,28803.74,54821.0,762110725.0126531,27606.35298283084,0,0.9584294603003234,0,0.28,26701.46,443.0,769564209.7636735,27741.020344675024,0,1.0389327154648107,0,0.26,97.28,65.0,1364.246530612245,36.93570806972901,0,0.3796844990720499,0,0.08,normal
6.0,9.34,9.0,0.7187755102040816,0.8478062928547309,0,0.09077155169750865,0,0.08,9.54,9.0,0.8657142857142858,0.9304376850247875,0,0.09753015566297564,0,0.08,37421.58,54860.5,659856988.9424489,25687.681657604855,0,0.6864403282171638,0,0.4,17808.0,443.0,659511689.6326531,25680.959671177654,0,1.4421024074111441,0,0.24,103.04,100.0,1489.222857142857,38.59045033609814,0,0.3745191220506418,0,0.08,normal
7.76,8.86,9.0,2.2453061224489796,1.498434557279356,0,0.1691235391963156,0,0.1,8.78,9.0,3.113877551020408,1.764618245122839,0,0.20098157689326185,0,0.1,26395.32,443.0,822315770.2220408,28676.048720527044,0,1.0864065569399062,0,0.28,30088.72,54815.0,775687894.2057143,27851.174018445152,0,0.9256350558762603,0,0.28,72.0,65.0,2045.9183673469388,45.23182913996447,0,0.6282198491661731,0,0.08,normal
6.0,9.1,9.0,0.4183673469387756,0.6468132241526727,0,0.07107837628051349,0,0.08,9.38,9.0,0.7302040816326529,0.854519795927896,0,0.09110019146352835,0,0.08,39489.68,54886.0,740815699.8955103,27217.929750359603,0,0.6892415879379018,0,0.26,18454.42,443.0,712798941.8812245,26698.294737327786,0,1.4467154609750827,0,0.18,95.2,65.0,1406.081632653061,37.49775503484256,0,0.3938839814584303,0,0.06,normal
6.0,9.42,9.0,0.7383673469387757,0.859283042389861,0,0.0912190066231275,0,0.08,9.82,10.0,0.9669387755102042,0.9833304508201728,0,0.10013548379024162,0,0.08,39411.12,54885.0,736286868.5159184,27134.60647431465,0,0.6885012776676899,0,0.28,18843.34,443.0,742580358.5146939,27250.32767719856,0,1.44615167359919,0,0.2,108.6,135.0,1419.4285714285713,37.67530453000442,0,0.3469180895948842,0,0.06,normal
6.0,9.16,9.0,0.5453061224489796,0.7384484561897192,0,0.08061664368883398,0,0.1,9.58,10.0,0.7791836734693878,0.8827138117585948,0,0.09214131646749424,0,0.1,41068.7,54858.0,595807376.4999999,24409.16582966325,0,0.5943496100354588,0,0.26,14567.12,443.0,581793440.4342858,24120.39469897385,0,1.6558108053598686,0,0.18,118.84,135.0,1169.1167346938776,34.19234906662421,0,0.2877175114996988,0,0.08,normal
9.3,8.46,9.0,4.94734693877551,2.224263235045598,0,0.26291527601011794,0,0.08,9.1,9.0,4.500000000000001,2.121320343559643,0,0.23311212566589481,0,0.1,28660.8,26584.0,823730009.9591836,28700.697029152157,0,1.0013920417138447,0,0.28,25123.0,443.0,804397969.2244898,28361.91053551382,0,1.1289221245676797,0,0.26,76.98,65.0,3534.1016326530607,59.44831059544973,0,0.7722565678806148,0,0.1,normal
8.2,9.78,11.0,7.31795918367347,2.7051726716927833,0,0.27660252266797375,0,0.08,9.52,9.0,3.724081632653061,1.9297879760878036,0,0.20270882101762644,0,0.08,16638.64,465.0,527267936.724898,22962.31557846242,0,1.38005964300342,0,0.12,32658.84,49082.0,554718567.9330612,23552.464158407314,0,0.7211665863945969,0,0.14,96.86,145.0,3493.5922448979595,59.10661760664333,0,0.6102273137171519,0,0.08,normal
11.72,8.0,9.0,6.408163265306122,2.531435020952764,0,0.3164293776190955,0,0.08,7.94,9.0,6.098367346938775,2.469487263975819,0,0.3110185471002291,0,0.08,31219.02,51401.0,780498954.9179592,27937.41138541578,0,0.8948843168496571,0,0.34,24180.14,443.0,751990336.6942858,27422.44220878742,0,1.134089472136531,0,0.3,53.66,0.0,3874.2289795918364,62.243304696905646,0,1.159957225063467,0,0.12,normal
11.5,8.2,9.0,3.4285714285714284,1.8516401995451028,0,0.22580978043232963,0,0.04,7.3,9.0,5.724489795918367,2.392590603492032,0,0.3277521374646619,0,0.04,35753.84,52765.0,732834865.5248979,27070.922879076323,0,0.7571472848532165,0,0.26,20591.6,443.0,757194809.2244898,27517.172987508908,0,1.3363300077463096,0,0.22,57.9,32.5,4163.357142857143,64.52408188310116,0,1.1144055592936297,0,0.08,normal
16.12,6.9,9.0,6.214285714285715,2.49284690951645,0,0.36128216079948544,0,0.04,6.5,6.5,6.377551020408164,2.5253813613805267,0,0.38852020944315796,0,0.04,30741.42,50817.5,826977666.8608164,28757.219386804703,0,0.935455141200527,0,0.4,26196.34,248.0,825485017.8208164,28731.25506866723,0,1.0967660012302187,0,0.38,6.6,0.0,586.1632653061226,24.210808852785622,0,3.668304371634185,0,0.06,normal
8.64,9.26,9.0,5.461632653061225,2.3370136185014467,0,0.252377280615707,0,0.06,9.06,9.0,3.690204081632653,1.9209903908225707,0,0.21202984446165238,0,0.06,20932.42,80.0,726665645.6771429,26956.736554656294,0,1.2877983794829406,0,0.3,34246.74,54888.0,733436531.5024489,27082.033370898294,0,0.7907915723043506,0,0.32,76.22,74.0,2886.7057142857147,53.728071939031224,0,0.7049077924302182,0,0.12,normal
6.88,9.38,9.0,3.464897959183673,1.8614236377524793,0,0.19844601681796153,0,0.08,10.02,10.5,0.9995918367346938,0.9997958975384394,0,0.09978002969445504,0,0.06,28624.18,54888.0,763635720.2730613,27633.959547503528,0,0.9654061547790549,0,0.26,26966.08,443.0,795590249.2587757,28206.20940961007,0,1.0459884940491933,0,0.28,98.12,83.0,2101.250612244898,45.83940021689745,0,0.4671769284233332,0,0.12,normal
6.0,10.1,11.0,0.989795918367347,0.9948848769417229,0,0.09850345316254683,0,0.06,9.8,9.0,0.8979591836734694,0.9476070829586857,0,0.0966946003019067,0,0.06,24409.48,443.0,745963849.5608163,27312.338778669546,0,1.1189234174046128,0,0.1,30945.56,54911.0,745952466.4963266,27312.130391024544,0,0.8825863998268102,0,0.1,111.4,145.0,1590.857142857143,39.8855505522632,0,0.358039053431447,0,0.04,normal
6.66,10.06,10.0,0.9146938775510206,0.9563962973323457,0,0.09506921444655524,0,0.06,9.4,9.0,2.7755102040816326,1.6659862556700857,0,0.17723258039043466,0,0.08,23231.66,443.0,732671553.4534693,27067.906336720418,0,1.1651300999033396,0,0.14,32012.7,54912.5,739047511.2755102,27185.42828935219,0,0.8492076047741112,0,0.14,112.68,145.0,2080.4669387755102,45.61213587166808,0,0.4047935380872211,0,0.12,normal
7.1,9.84,11.0,3.85142857142857,1.9625056869799309,0,0.19944163485568403,0,0.06,9.44,9.0,1.3942857142857148,1.1807987611298187,0,0.12508461452646386,0,0.08,16878.4,443.0,656694032.4489795,25626.04207537675,0,1.5182743669646854,0,0.12,38959.98,54909.0,651487895.4077551,25524.26091795324,0,0.6551405036130213,0,0.24,94.66,65.0,2513.331020408163,50.13313296023063,0,0.5296126448365797,0,0.1,normal
8.86,9.24,9.0,3.9004081632653067,1.9749451038611952,0,0.21373864760402544,0,0.08,8.74,9.0,5.012653061224489,2.2388955002912683,0,0.25616653321410393,0,0.08,26923.56,443.0,785327369.3942857,28023.69300064297,0,1.0408613497116639,0,0.2,29260.26,52424.0,794904765.6248982,28194.055501557385,0,0.963561345714542,0,0.18,75.78,65.0,3249.317959183674,57.0027890474113,0,0.752214160034459,0,0.1,normal
6.88,9.6,9.5,2.89795918367347,1.7023393268304265,0,0.17732701321150277,0,0.08,9.56,9.0,1.4351020408163266,1.1979574453278075,0,0.12530935620583758,0,0.08,24406.18,443.0,748386745.8648978,27356.658163322834,0,1.12089061718478,0,0.16,31155.68,54914.0,758728497.609796,27545.026730968988,0,0.8841093094732321,0,0.14,87.72,65.0,2051.797551020408,45.29677197130506,0,0.5163790694403222,0,0.08,normal
6.88,9.66,10.0,2.9636734693877558,1.7215323027430405,0,0.17821245370010771,0,0.08,9.5,9.0,1.4387755102040816,1.1994896874104761,0,0.12626207235899747,0,0.08,21066.24,443.0,710840367.2065306,26661.589735170153,0,1.2656074237818495,0,0.14,34432.86,54914.0,725445071.9595919,26934.087546445524,0,0.7822204587840081,0,0.18,93.46,65.0,2271.23306122449,47.657455463174806,0,0.5099235551377574,0,0.08,normal
6.88,9.72,9.0,1.6342857142857143,1.2783918469255482,0,0.13152179495118807,0,0.08,9.14,9.0,2.4085714285714284,1.55195728954486,0,0.16979839054101312,0,0.06,21289.34,443.0,725144585.7391837,26928.50879159824,0,1.2648822740206245,0,0.16,34164.8,54872.0,713824097.6734692,26717.486739464646,0,0.7820179465257998,0,0.16,96.6,65.0,2330.0408163265306,48.270496333956736,0,0.49969457902646724,0,0.06,normal
12.82,8.12,9.0,7.413877551020409,2.7228436515930197,0,0.3353255728562832,0,0.06,7.54,9.0,6.988163265306121,2.643513432026802,0,0.3505985984120427,0,0.06,26308.0,443.0,820908353.0612245,28651.49826904737,0,1.0890793016971023,0,0.32,30507.24,51951.5,807885489.8595917,28423.326509393508,0,0.9316911824666376,0,0.3,37.5,0.0,2946.173469387755,54.27866495583467,0,1.4474310654889246,0,0.06,normal
12.38,7.94,9.0,8.833061224489796,2.972046639016588,0,0.37431317871745434,0,0.06,8.06,9.0,5.81265306122449,2.4109444334584924,0,0.29912461953579306,0,0.08,19675.06,80.0,761865381.5269388,27601.90901961201,0,1.402888175162465,0,0.32,36299.62,54897.5,759519457.464898,27559.380571139438,0,0.7592195337344974,0,0.5,59.16,0.0,5065.28,71.17078052122233,0,1.2030219831173483,0,0.1,normal
6.22,10.18,11.0,1.7016326530612245,1.3044664246584596,0,0.1281401203004381,0,0.06,9.66,9.0,0.8820408163265306,0.9391702807939201,0,0.09722259635547827,0,0.08,18372.96,443.0,655775959.7534695,25608.12292522569,0,1.3937940824573554,0,0.16,35515.52,54872.0,713540575.0302042,26712.180274739916,0,0.752126965189864,0,0.38,116.52,145.0,1621.6832653061226,40.27012869741196,0,0.34560700907493963,0,0.12,normal
7.76,9.1,9.0,3.7653061224489797,1.940439672458018,0,0.21323512884154044,0,0.06,9.74,10.0,3.053469387755102,1.7474179201768254,0,0.17940635730768228,0,0.1,27871.34,38306.0,551699574.5555103,23488.28590075296,0,0.8427397427161004,0,0.16,17968.56,443.0,546736606.414694,23382.399500793195,0,1.3012951233038816,0,0.14,87.52,83.0,2700.2138775510207,51.96358222400589,0,0.5937338005485134,0,0.08,normal
6.66,9.4,9.0,2.693877551020408,1.6413036132965795,0,0.17460676737197653,0,0.08,10.02,10.0,1.0812244897959182,1.0398194505758767,0,0.10377439626505755,0,0.08,27469.7,38306.0,714204543.1122448,26724.60557449342,0,0.9728757712859413,0,0.26,21806.64,443.0,671009139.3371428,25903.844103475123,0,1.1878879141158438,0,0.28,92.22,65.0,1997.4812244897957,44.69318991177286,0,0.4846366288416055,0,0.08,normal
6.22,10.52,11.0,1.9689795918367345,1.4032033323209914,0,0.13338434717880146,0,0.06,9.88,9.0,2.515918367346939,1.5861646722036584,0,0.1605429830165646,0,0.08,25107.1,465.0,805952769.9693878,28389.30731753397,0,1.1307282528660807,0,0.14,31162.96,38306.0,793950117.1412245,28177.120455100172,0,0.9041862664875279,0,0.12,109.76,145.0,1778.3902040816326,42.17096399279524,0,0.3842106777769245,0,0.1,normal
7.32,9.68,9.0,2.671020408163266,1.6343256738371534,0,0.16883529688400345,0,0.1,9.4,9.0,3.7142857142857144,1.927248223318863,0,0.20502640673604924,0,0.1,30628.86,53919.0,798733934.1636734,28261.88129201015,0,0.922720639684603,0,0.28,26189.2,465.0,800978501.7959183,28301.563592775547,0,1.0806578128684934,0,0.28,109.88,145.0,2890.1485714285714,53.76010204071949,0,0.4892619406690889,0,0.12,normal
10.84,8.54,9.0,5.273877551020409,2.2964924452347777,0,0.26891012239283113,0,0.06,8.38,9.0,7.628163265306122,2.761912972073183,0,0.3295838868822414,0,0.06,35529.94,54986.5,862210141.0779592,29363.415010484718,0,0.8264414465795528,0,0.32,23933.7,80.0,875627571.3163267,29591.004905483132,0,1.2363740209613696,0,0.28,52.94,65.0,2992.6289795918365,54.70492646546412,0,1.0333382407530056,0,0.12,normal
6.0,9.7,9.0,0.8673469387755104,0.9313146293146642,0,0.09601181745512004,0,0.06,10.2,11.0,0.9387755102040817,0.9689042833036098,0,0.09499061601015783,0,0.06,37080.36,59625.5,846518730.0718367,29094.99493163449,0,0.7846470458117043,0,0.24,22831.5,443.0,846797384.5816326,29099.78323942693,0,1.274545397342572,0,0.22,105.34,83.0,1407.6575510204082,37.51876265311009,0,0.35616824238760286,0,0.1,normal
8.42,9.38,9.0,4.199591836734693,2.049290569132326,0,0.2184744743211435,0,0.06,9.04,9.0,4.324897959183674,2.0796389011517538,0,0.23004855101236216,0,0.08,27551.9,443.0,890277512.8265306,29837.518543379752,0,1.082956839396911,0,0.26,32043.12,52907.5,878249011.6179591,29635.266349705027,0,0.9248558301970915,0,0.2,91.02,83.0,3445.3261224489797,58.69690045010026,0,0.6448791523851929,0,0.1,normal
6.22,9.82,10.0,1.5791836734693876,1.2566557497856712,0,0.12796901728978322,0,0.08,9.82,9.0,0.8853061224489798,0.9409070742900065,0,0.09581538434725118,0,0.06,27663.22,443.0,888495783.562857,29807.646394220006,0,1.0775190449347547,0,0.1,32492.42,59633.0,893214713.0240816,29886.697927741727,0,0.91980523235086,0,0.1,116.62,145.0,1697.3832653061224,41.1993114664083,0,0.35327826673305,0,0.08,normal
7.76,9.68,11.0,3.773061224489797,1.9424369293466899,0,0.20066497203994732,0,0.06,9.2,9.0,3.224489795918367,1.7956864414252192,0,0.1951833088505673,0,0.06,22467.44,443.0,814229109.5167347,28534.700095090095,0,1.2700467919393619,0,0.16,36484.42,59635.0,820535899.2689798,28644.997805358264,0,0.7851295924495515,0,0.14,88.62,65.0,2879.954693877551,53.665209343461534,0,0.6055654405716715,0,0.1,normal
9.08,9.0,9.0,5.714285714285714,2.390457218668787,0,0.26560635762986523,0,0.06,9.04,9.0,4.365714285714286,2.0894291770036824,0,0.23113154612872594,0,0.06,26337.12,443.0,881731964.3118368,29693.971851401704,0,1.1274570587597166,0,0.2,33809.12,59635.0,901981672.4751022,30033.009713898176,0,0.8883108969975608,0,0.18,86.8,105.0,3987.5102040816328,63.14673549821584,0,0.7274969527444222,0,0.06,normal
6.0,10.02,10.0,0.8363265306122448,0.9145089013302412,0,0.09126835342617177,0,0.06,9.34,9.0,0.3106122448979592,0.5573259772323188,0,0.05967087550667225,0,0.06,21746.0,443.0,824131856.7755102,28707.69682115774,0,1.320136890515853,0,0.14,38326.58,59635.0,823755790.2077552,28701.146147980835,0,0.7488574808391678,0,0.18,103.24,83.0,1591.6555102040816,39.89555752466785,0,0.386435078696899,0,0.08,normal
6.66,10.38,11.0,0.7710204081632653,0.8780776777502463,0,0.08459322521678672,0,0.06,8.98,9.0,2.101632653061224,1.4497008839968417,0,0.1614366240531004,0,0.06,14711.6,443.0,658293277.3877552,25657.226611380956,0,1.7440133371884061,0,0.12,45405.86,59635.0,654282832.4493878,25578.952919331703,0,0.5633403468039523,0,0.18,73.9,65.0,1222.7448979591836,34.9677694164095,0,0.47317685272543303,0,0.06,normal
7.32,9.58,9.0,3.0648979591836736,1.750684997132172,0,0.18274373665262755,0,0.1,9.36,9.0,2.724897959183674,1.6507264943604905,0,0.17635966820090712,0,0.1,28876.78,443.0,898794444.9506123,29979.900682801006,0,1.0382009587911467,0,0.2,30877.5,51928.0,877493929.3163265,29622.524020014338,0,0.9593562956850243,0,0.18,77.66,65.0,1970.9228571428566,44.395076947144226,0,0.5716595022810228,0,0.1,normal
8.86,9.22,9.0,3.8893877551020406,1.9721530759811827,0,0.21389946594155992,0,0.1,8.5,9.0,4.336734693877551,2.0824828195876073,0,0.24499797877501261,0,0.1,26652.84,443.0,901131688.3004082,30018.855546146464,0,1.1262910648976419,0,0.3,33794.62,59634.0,903615377.2608161,30060.195895250185,0,0.8894964907210137,0,0.26,80.52,65.0,3503.968979591836,59.19433232659894,0,0.7351506746969566,0,0.1,normal
8.86,8.56,9.0,5.475918367346939,2.340068026222088,0,0.27337243296987007,0,0.08,9.22,9.0,3.440408163265306,1.8548337292774535,0,0.20117502486740274,0,0.1,25306.2,443.0,881874277.4285715,29696.368084810834,0,1.1734819168745538,0,0.26,34669.96,58787.5,875137220.0391836,29582.718266568805,0,0.8532665819795814,0,0.28,72.28,65.0,2957.3893877551022,54.381884738900894,0,0.7523780401065425,0,0.12,normal
6.0,9.48,9.0,0.5812244897959183,0.7623808036643619,0,0.08041991599835041,0,0.06,9.44,9.0,0.7412244897959184,0.8609439527611065,0,0.09120168991113417,0,0.08,33594.84,59635.5,881158135.8106123,29684.3079051982,0,0.8835972400880077,0,0.2,26490.92,443.0,881161224.0751021,29684.35992362143,0,1.1205484718394616,0,0.18,110.52,145.0,1556.009795918367,39.44629001463087,0,0.356915400059997,0,0.06,normal
6.66,9.18,9.0,2.3955102040816323,1.5477435847328305,0,0.1685995190340774,0,0.1,9.12,9.0,1.0873469387755101,1.0427592909082661,0,0.11433764154695901,0,0.12,21571.12,443.0,813052589.3730612,28514.07703877264,0,1.3218635397129421,0,0.18,37973.88,59640.0,814627601.1281632,28541.681820246038,0,0.7516135254086767,0,0.2,81.5,65.0,1588.0102040816328,39.849845722181065,0,0.4889551622353505,0,0.1,normal
6.0,9.56,9.5,0.7004081632653061,0.8369039151929606,0,0.08754225054319671,0,0.08,9.44,9.0,0.41469387755102044,0.6439672954048369,0,0.06821687451322425,0,0.08,25256.52,443.0,873772185.4791836,29559.63777652195,0,1.1703765117491227,0,0.16,34750.18,59634.0,873209400.3955103,29550.11675773059,0,0.8503586674293655,0,0.18,89.18,65.0,1392.5179591836732,37.31645694842523,0,0.41843975048693904,0,0.06,normal
6.0,8.96,9.0,0.6922448979591835,0.8320125587749163,0,0.09285854450612904,0,0.08,9.08,9.0,1.0955102040816327,1.04666623337224,0,0.11527161160487226,0,0.08,27667.84,443.0,888731604.5044895,29811.60184398835,0,1.077482081867914,0,0.12,32394.64,59635.0,889169118.3983673,29818.938921403078,0,0.9204898996069436,0,0.16,95.4,65.0,1538.6122448979593,39.22514811824118,0,0.4111650746146874,0,0.04,normal
7.76,8.7,9.0,1.4387755102040816,1.1994896874104761,0,0.13787237786327314,0,0.04,8.52,9.0,2.3363265306122445,1.5285046714394577,0,0.17940195674172038,0,0.06,24859.08,443.0,848267790.197551,29125.03717074969,0,1.1716055932379512,0,0.16,34328.7,59637.0,857241263.9693877,29278.682756732545,0,0.8528922667252925,0,0.1,54.6,65.0,579.4285714285714,24.07132259408634,0,0.44086671417740547,0,0.04,normal
8.2,9.2,9.0,4.693877551020408,2.166535841157586,0,0.2354930262127811,0,0.12,9.02,9.0,3.0404081632653064,1.7436766223314764,0,0.19331226411657168,0,0.12,21231.96,443.0,793489524.2432652,28168.946097489432,0,1.3267237738526934,0,0.22,38221.62,59633.0,830348177.3832653,28815.762654895414,0,0.7539126456412735,0,0.32,92.6,114.0,3396.7755102040815,58.281862617834044,0,0.629393764771426,0,0.1,normal
7.1,9.88,9.0,3.1689795918367354,1.7801627992508817,0,0.1801784209768099,0,0.1,9.74,9.0,3.7473469387755096,1.9358065344386846,0,0.19874810415181565,0,0.1,29910.48,28392.5,891063585.0710206,29850.68818421144,0,0.9980009743812684,0,0.26,29961.2,28392.5,895741483.8775508,29928.94057392528,0,0.9989232932567881,0,0.24,109.68,135.0,2870.548571428572,53.5775006082644,0,0.488489246975423,0,0.14,normal
11.06,9.24,9.0,0.9208163265306122,0.9595917499283808,0,0.10385192098792,0,0.08,9.0,9.0,3.3469387755102042,1.8294640678379568,0,0.20327378531532853,0,0.1,29524.66,50931.0,816450354.4738775,28573.595406841567,0,0.9677874497739032,0,0.34,19027.92,443.0,731816493.8302041,27052.107012767123,0,1.4217059464601032,0,0.26,61.28,65.0,4035.5934693877552,63.52632107550189,0,1.0366566755140647,0,0.12,normal
6.44,8.62,9.0,1.4240816326530612,1.193348914883263,0,0.13843954929040175,0,0.08,8.94,9.0,0.5473469387755102,0.7398289929270887,0,0.08275492090907033,0,0.08,25257.38,443.0,873963869.342449,29562.879923012388,0,1.170465025391089,0,0.16,34389.62,59625.0,859617274.9342856,29319.230462859792,0,0.8525604662936023,0,0.18,99.44,65.0,2006.128979591837,44.78983120744972,0,0.4504206678142571,0,0.08,normal
6.0,9.18,9.0,0.31387755102040815,0.5602477586036451,0,0.061029167603882904,0,0.08,9.86,10.0,0.6534693877551021,0.808374534331149,0,0.08198524688956887,0,0.08,41470.68,54912.5,610480244.3444897,24707.898420231733,0,0.5957919768914263,0,0.3,15121.94,443.0,633145738.8330612,25162.387383415375,0,1.6639655615228848,0,0.22,107.6,135.0,1468.6122448979588,38.32247701934152,0,0.3561568496221331,0,0.06,normal
6.0,9.32,9.0,0.7934693877551022,0.8907689867497084,0,0.09557607153966828,0,0.08,9.54,9.0,1.0289795918367348,1.0143863129186705,0,0.10632980219273278,0,0.08,31434.1,54893.0,841149121.9285712,29002.57095377186,0,0.9226467738466144,0,0.28,27265.74,443.0,866816894.2779592,29441.75426631299,0,1.079807636481276,0,0.22,104.2,100.0,1574.857142857143,39.68446979433067,0,0.38084903833330774,0,0.06,normal
6.0,9.26,9.0,0.890204081632653,0.9435062700547638,0,0.10189052592384058,0,0.1,9.66,9.0,0.8820408163265306,0.9391702807939201,0,0.09722259635547827,0,0.08,35931.74,59635.0,860286787.2575511,29330.645871810444,0,0.8162879357306505,0,0.24,24093.56,443.0,859663475.9657143,29320.018348659236,0,1.2169234579140333,0,0.28,97.0,65.0,1567.3469387755101,39.58973274443148,0,0.4081415746848606,0,0.04,normal
7.32,9.08,9.0,2.115918367346939,1.4546196641551834,0,0.16020040354131976,0,0.1,9.16,9.0,2.1779591836734697,1.4757910365879954,0,0.16111255857947548,0,0.1,30870.14,37024.0,846326585.1840816,29091.6927177516,0,0.9423894001696008,0,0.24,26203.5,443.0,837617224.4183674,28941.617515584152,0,1.1044943429535807,0,0.24,66.04,65.0,1202.4881632653062,34.676911097520005,0,0.5250895078364628,0,0.1,normal
6.0,9.62,10.0,0.24040816326530615,0.4903143514780147,0,0.05096822780436744,0,0.04,9.38,9.0,0.24040816326530615,0.4903143514780147,0,0.052272318920897086,0,0.04,23080.74,443.0,853194706.8493878,29209.496860599767,0,1.2655355443802827,0,0.04,37378.26,60016.0,853194706.8493878,29209.496860599767,0,0.781456837760767,0,0.04,87.4,65.0,1316.5714285714287,36.284589408885815,0,0.41515548522752643,0,0.04,normal
7.98,9.22,9.0,1.5628571428571432,1.2501428489805249,0,0.13559033069203089,0,0.1,8.58,9.0,4.126122448979592,2.0312859102006273,0,0.2367466095804927,0,0.1,27810.5,39664.5,696112598.3775511,26383.945845486247,0,0.9487044765641124,0,0.16,26311.44,443.0,834917611.3534694,28894.94093009137,0,1.0981892640650368,0,0.14,65.98,65.0,1722.3873469387754,41.50165474940458,0,0.6290035578873079,0,0.1,normal
9.3,8.16,9.0,4.17795918367347,2.044005671145134,0,0.2504908910717076,0,0.1,8.14,9.0,3.4289795918367347,1.8517504129435842,0,0.22748776571788504,0,0.12,25661.56,39667.5,628911428.169796,25078.10655073058,0,0.9772635237581261,0,0.2,22395.04,443.0,558995212.6514286,23643.07959322196,0,1.0557283931273156,0,0.18,69.64,65.0,3176.194285714285,56.35773492356027,0,0.8092724716191882,0,0.12,normal
6.44,9.18,9.0,1.98734693877551,1.4097329317198737,0,0.15356567883658756,0,0.1,9.52,9.0,0.9893877551020409,0.9946797248873835,0,0.10448316437892685,0,0.08,29739.42,48288.0,825596837.0240818,28733.200953323696,0,0.9661654784566646,0,0.28,28104.48,443.0,858591654.7444897,29301.73467125265,0,1.0426001360371246,0,0.22,98.04,65.0,1885.549387755102,43.42291316522997,0,0.44291017100397767,0,0.1,normal
6.0,9.5,9.0,0.9489795918367347,0.9741558354989898,0,0.10254271952620946,0,0.08,9.64,9.0,1.1330612244897957,1.0644534862969803,0,0.11042048613039214,0,0.1,31751.02,50594.0,862428943.0404083,29367.140532241272,0,0.9249195941497713,0,0.34,26824.78,443.0,844274528.5016327,29056.402538883453,0,1.0831925756290808,0,0.3,112.6,145.0,1545.142857142857,39.30830519295963,0,0.3490968489605651,0,0.06,normal
7.54,8.6,9.0,1.836734693877551,1.355261854357877,0,0.1575885877160322,0,0.08,8.82,9.0,3.089387755102041,1.7576654275208468,0,0.19928179450349737,0,0.1,35681.36,50556.0,733618484.7248979,27085.392460233947,0,0.7590908098860006,0,0.38,20005.22,443.0,714722072.5832653,26734.286461083364,0,1.3363655316504073,0,0.24,71.12,65.0,1562.3526530612244,39.52660690043131,0,0.555773437857583,0,0.1,normal
6.66,9.5,10.0,2.663265306122449,1.6319513798279803,0,0.17178435577136636,0,0.08,9.64,9.0,0.6840816326530611,0.8270922757788645,0,0.08579795391896934,0,0.06,23273.06,443.0,740301696.8738774,27208.485751211465,0,1.1690979076757189,0,0.18,32582.42,54923.5,769818827.8812245,27745.6091639961,0,0.8515515165538994,0,0.22,108.04,145.0,2245.998367346939,47.39196521929576,0,0.43865202905679157,0,0.08,normal
